id,list,unit,german,fa_text,audio_path
b1p-0391,B1 Plus 7 Units,B1 Plus Unit 6,dreckig,کثیف,audio/fa/8dbc4ba62a41c4bdf1.mp3
b1p-0392,B1 Plus 7 Units,B1 Plus Unit 6,"der Fleck, -en",لکه,audio/fa/c3f771915138b3d1e5.mp3
b1p-0393,B1 Plus 7 Units,B1 Plus Unit 6,"der Mangel, -",نقص,audio/fa/f823bea2afe6b94521.mp3
b1p-0394,B1 Plus 7 Units,B1 Plus Unit 6,peinlich,شرم آور,audio/fa/81e9a0ddca3a99651f.mp3
b1p-0395,B1 Plus 7 Units,B1 Plus Unit 6,"die Reklamation, -en",شکایت رسمی,audio/fa/8e16d5119fa73fce6f.mp3
b1p-0396,B1 Plus 7 Units,B1 Plus Unit 6,unvollständig,ناقص,audio/fa/05a98b4f0db94c4619.mp3
b1p-0397,B1 Plus 7 Units,B1 Plus Unit 6,"der Vorschlag, ""-e""",پیشنهاد,audio/fa/17ce2758548f04fbe4.mp3
b1p-0398,B1 Plus 7 Units,B1 Plus Unit 6,zerbrechen (etw.),شکستن,audio/fa/6682412cd896d52907.mp3
b1p-0399,B1 Plus 7 Units,B1 Plus Unit 6,zerkratzen (etw.),خش دار کردن,audio/fa/bce8f54fb658fc16ad.mp3
b1p-0400,B1 Plus 7 Units,B1 Plus Unit 6,zerreißen (etw.),پاره کردن,audio/fa/553d9ba862d5041348.mp3
b1p-0401,B1 Plus 7 Units,B1 Plus Unit 6,ausreden lassen (jdn.),اجازه صحبت دادن,audio/fa/167c3ec1b8f311c064.mp3
b1p-0402,B1 Plus 7 Units,B1 Plus Unit 6,"die Bedeutung, -en",معنا,audio/fa/1848e4c3a18f41bb98.mp3
b1p-0403,B1 Plus 7 Units,B1 Plus Unit 6,"die Erwartung, -en",انتظار,audio/fa/95bef856576c39ee33.mp3
b1p-0404,B1 Plus 7 Units,B1 Plus Unit 6,klären (etw.),روشن کردن,audio/fa/9d8d901710652cd54a.mp3
b1p-0405,B1 Plus 7 Units,B1 Plus Unit 6,konkurrenzfähig,رقابتی,audio/fa/ba627a6931a944fb74.mp3
b1p-0406,B1 Plus 7 Units,B1 Plus Unit 6,sich leisten können (etw.),توانایی خرید چیزی را داشتن,audio/fa/72e7b3620f33d56187.mp3
b1p-0407,B1 Plus 7 Units,B1 Plus Unit 6,einen Preisnachlass gewähren,تخفیف دادن,audio/fa/709e0fe8abb519261e.mp3
b1p-0408,B1 Plus 7 Units,B1 Plus Unit 6,treu bleiben,وفادار ماندن,audio/fa/c5262d8c50ff0aa590.mp3
b1p-0409,B1 Plus 7 Units,B1 Plus Unit 6,unzufrieden,ناراضی,audio/fa/c92b416f068d754c0c.mp3
b1p-0410,B1 Plus 7 Units,B1 Plus Unit 6,vereinbart,توافق شده,audio/fa/688889c39f1870e672.mp3
b1p-0411,B1 Plus 7 Units,B1 Plus Unit 6,sich vorstellen (etw.),تصور کردن,audio/fa/4b5943183fb2ed1323.mp3
b1p-0412,B1 Plus 7 Units,B1 Plus Unit 7,der Alltag (Sg.),زندگی روزمره,audio/fa/8d61c31624454dc6f7.mp3
b1p-0413,B1 Plus 7 Units,B1 Plus Unit 7,"der Anschluss, ""-e""",اتصال,audio/fa/f96cfbf1d76af3067f.mp3
b1p-0414,B1 Plus 7 Units,B1 Plus Unit 7,"die Anwendungsmöglichkeit, -en",امکان کاربرد,audio/fa/3e65bb89b11ae47026.mp3
b1p-0415,B1 Plus 7 Units,B1 Plus Unit 7,"das Display, -s",صفحه نمایش,audio/fa/ab7aca651f3a93c841.mp3
b1p-0416,B1 Plus 7 Units,B1 Plus Unit 7,einsatzbereit,آماده به کار,audio/fa/be082c7352768c23c7.mp3
b1p-0417,B1 Plus 7 Units,B1 Plus Unit 7,das Festnetz (Sg.),تلفن ثابت,audio/fa/fbcae98c8bd6c29310.mp3
b1p-0418,B1 Plus 7 Units,B1 Plus Unit 7,"das Gerät, -e",دستگاه,audio/fa/7df5687d4c50e81496.mp3
b1p-0419,B1 Plus 7 Units,B1 Plus Unit 7,herunterladen,دانلود کردن,audio/fa/ffa9b1b027519c9536.mp3
b1p-0420,B1 Plus 7 Units,B1 Plus Unit 7,installieren (etw.),نصب کردن,audio/fa/b11ae45d127446edc9.mp3
b1p-0421,B1 Plus 7 Units,B1 Plus Unit 7,"das Kommunikationsmittel, -",وسیله ارتباطی,audio/fa/4b9e53a7ce7f23fd0a.mp3
b1p-0422,B1 Plus 7 Units,B1 Plus Unit 7,leistungsfähig,قدرتمند,audio/fa/ef6581270151952ccc.mp3
b1p-0423,B1 Plus 7 Units,B1 Plus Unit 7,der Mobilfunk (Sg.),شبکه موبایل,audio/fa/391120cd17aae46d25.mp3
b1p-0424,B1 Plus 7 Units,B1 Plus Unit 7,multifunktional,چندکاره,audio/fa/f21c7d50c28cc73b6c.mp3
b1p-0425,B1 Plus 7 Units,B1 Plus Unit 7,"das Navi, -s",جی پی اس,audio/fa/82dc13ade14af95633.mp3
b1p-0426,B1 Plus 7 Units,B1 Plus Unit 7,"das Navigationsgerät, -e",دستگاه ناوبری,audio/fa/8190445ec7dda16b95.mp3
b1p-0427,B1 Plus 7 Units,B1 Plus Unit 7,problemlos,بدون مشکل,audio/fa/a140e8c59e1c033587.mp3
b1p-0428,B1 Plus 7 Units,B1 Plus Unit 7,"das Risiko, Risiken",خطر,audio/fa/5349080f8ba163221d.mp3
b1p-0429,B1 Plus 7 Units,B1 Plus Unit 7,sinken,کاهش یافتن,audio/fa/690383d5b82decc7ce.mp3
b1p-0430,B1 Plus 7 Units,B1 Plus Unit 7,"die Tastatur, -en",کیبورد,audio/fa/bb688809deff5d78af.mp3
b1p-0431,B1 Plus 7 Units,B1 Plus Unit 7,verfügbar,موجود,audio/fa/5ad7cf172cdbbc7646.mp3
b1p-0432,B1 Plus 7 Units,B1 Plus Unit 7,weiterentwickeln (etw.),پیشرفت دادن,audio/fa/8598ecc4b5e30da9fd.mp3
b1p-0433,B1 Plus 7 Units,B1 Plus Unit 7,die Zukunft (Sg.),آینده,audio/fa/91594276d8e5110a79.mp3
b1p-0434,B1 Plus 7 Units,B1 Plus Unit 7,in Zukunft,در آینده,audio/fa/fde6ec695460f3bd65.mp3
b1p-0435,B1 Plus 7 Units,B1 Plus Unit 7,die Arbeit erleichtern,کار را آسان کردن,audio/fa/0071c77b28e0af2b8b.mp3
b1p-0436,B1 Plus 7 Units,B1 Plus Unit 7,die Daten (Pl.),داده‌ها,audio/fa/592d713a192c138975.mp3
b1p-0437,B1 Plus 7 Units,B1 Plus Unit 7,Daten missbrauchen,سوء استفاده از داده,audio/fa/fdf0f6e9df5c5bd61d.mp3
b1p-0438,B1 Plus 7 Units,B1 Plus Unit 7,nachteilig,مضر,audio/fa/fdb6430810deae28c6.mp3
b1p-0439,B1 Plus 7 Units,B1 Plus Unit 7,papierlos,بدون کاغذ,audio/fa/fb6cc3b105b74c7205.mp3
b1p-0440,B1 Plus 7 Units,B1 Plus Unit 7,die sozialen Netzwerke (Pl.),شبکه‌های اجتماعی,audio/fa/25a1720fb931f56844.mp3
b1p-0441,B1 Plus 7 Units,B1 Plus Unit 7,speichern,ذخیره کردن,audio/fa/7abaf1e7c20c77c92d.mp3
b1p-0442,B1 Plus 7 Units,B1 Plus Unit 7,verzichten (auf + Akk.),چشم پوشی کردن از,audio/fa/5446789471d3a4f1ce.mp3
b1p-0443,B1 Plus 7 Units,B1 Plus Unit 7,"die Anforderung, -en",نیازمندی,audio/fa/907820b018c55aba75.mp3
b1p-0444,B1 Plus 7 Units,B1 Plus Unit 7,"der Ausbildungsberuf, -e",حرفه آموزش دیده,audio/fa/3c5d962b04378ecbc4.mp3
b1p-0445,B1 Plus 7 Units,B1 Plus Unit 7,beeinflussen,تأثیر گذاشتن,audio/fa/aebb2ebcca2bf8fdf5.mp3
b1p-0446,B1 Plus 7 Units,B1 Plus Unit 7,"die Berufsaussicht, -en",چشم انداز شغلی,audio/fa/910b4f4a4e0239f8f3.mp3
b1p-0447,B1 Plus 7 Units,B1 Plus Unit 7,die Digitalisierung (Sg.),دیجیتالی شدن,audio/fa/f80b52c3e456dd9560.mp3
b1p-0448,B1 Plus 7 Units,B1 Plus Unit 7,"der Arbeitsablauf, ""-e""",روند کار,audio/fa/4408de6a96f86c0638.mp3
b1p-0449,B1 Plus 7 Units,B1 Plus Unit 7,die Automatisierung (Sg.),اتوماسیون,audio/fa/58bfe8cc6ed24ae407.mp3
b1p-0450,B1 Plus 7 Units,B1 Plus Unit 7,einführen (etw.),معرفی کردن,audio/fa/c31166b0796d850cc8.mp3
b1p-0451,B1 Plus 7 Units,B1 Plus Unit 7,"die Einführung, -en",معرفی,audio/fa/37eb44417c21908dd9.mp3
b1p-0452,B1 Plus 7 Units,B1 Plus Unit 7,fernsteuern (etw.),کنترل از راه دور,audio/fa/ec00a41d470c98f3a4.mp3
b1p-0453,B1 Plus 7 Units,B1 Plus Unit 7,"das Fließband, ""-er""",خط تولید,audio/fa/d02e727bd27fbece28.mp3
b1p-0454,B1 Plus 7 Units,B1 Plus Unit 7,"die Informationstechnologie, -n",تکنولوژی معلومات,audio/fa/74804a5c165f3e98c3.mp3
b1p-0455,B1 Plus 7 Units,B1 Plus Unit 7,das Internet der Dinge (Sg.),اینترنت اشیاء,audio/fa/7aeddf780c36a6fec3.mp3
b1p-0456,B1 Plus 7 Units,B1 Plus Unit 7,"der Sprachassistent, -en",دستیار صوتی,audio/fa/0298e8831413d44c8b.mp3
b1p-0457,B1 Plus 7 Units,B1 Plus Unit 7,"die Vernetzung, -en",شبکه‌سازی,audio/fa/eea790c91091a29055.mp3
b1p-0458,B1 Plus 7 Units,B1 Plus Unit 7,vielfältig,متنوع,audio/fa/8b7f967aa8c097e61c.mp3
b1p-0459,B1 Plus 7 Units,B1 Plus Unit 7,"Eigenschaft, -en",ویژگی؛ خصوصیت,audio/fa/10fe2ef700033e0881.mp3
b1p-0460,B1 Plus 7 Units,B1 Plus Unit 7,"Erfolg, -e",موفقیت؛ کامیابی,audio/fa/a82e1fc8672704aca5.mp3
b1p-0461,B1 Plus 7 Units,B1 Plus Unit 7,Erfolg haben,موفق بودن؛ کامیاب شدن,audio/fa/f4581ad08b858ce855.mp3
b1p-0462,B1 Plus 7 Units,B1 Plus Unit 7,fächerübergreifend,میان‌رشته‌ای؛ مربوط به چند رشته,audio/fa/bf4ae3ac482fdfa819.mp3
b1p-0463,B1 Plus 7 Units,B1 Plus Unit 7,Gesprächs- und Verhandlungsführung (Sg.),مهارت گفت‌وگو و مذاکره,audio/fa/b9542258633d7ef5aa.mp3
b1p-0464,B1 Plus 7 Units,B1 Plus Unit 7,interkulturell,بین‌فرهنگی؛ میان‌فرهنگی,audio/fa/bc4394f08d9a5bace4.mp3
b1p-0465,B1 Plus 7 Units,B1 Plus Unit 7,IT-Systemkauffrau (Pl. IT-Kaufleute),فروشنده زن سیستم‌های آی‌تی,audio/fa/8633e3f6c630a78078.mp3
b1p-0466,B1 Plus 7 Units,B1 Plus Unit 7,IT-Systemkaufmann (Pl. IT-Kaufleute),فروشنده مرد سیستم‌های آی‌تی,audio/fa/473252d7e6d2d72544.mp3
b1p-0467,B1 Plus 7 Units,B1 Plus Unit 7,Soft Skills (Pl.),مهارت‌های نرم؛ مهارت‌های اجتماعی,audio/fa/8c8a889912c001dee4.mp3
b1p-0468,B1 Plus 7 Units,B1 Plus Unit 7,teamfähig,دارای توانایی کار تیمی,audio/fa/48587e61905e727106.mp3
b1p-0469,B1 Plus 7 Units,B1 Plus Unit 7,Teamfähigkeit (Sg.),توانایی کار تیمی,audio/fa/406a4d774ed6cd73a6.mp3
b1p-0470,B1 Plus 7 Units,B1 Plus Unit 7,"Umfrage, -n",نظرسنجی؛ سروی,audio/fa/7a9f5d02f183ef8114.mp3
b1p-0471,B1 Plus 7 Units,B1 Plus Unit 7,wahrscheinlich,احتمالی؛ به احتمال زیاد,audio/fa/c7f873843b8043579e.mp3
b1p-0472,B1 Plus 7 Units,B1 Plus Unit 7,Wert legen auf (+ Akk.),اهمیت دادن به؛ ارزش قایل شدن به,audio/fa/53df2fa8cef850b545.mp3
b1p-0473,B1 Plus 7 Units,B1 Plus Unit 7,Wissensmanagement (Sg.),مدیریت دانش,audio/fa/91acd3417e6b7575f8.mp3
b1p-0474,B1 Plus 7 Units,B1 Plus Unit 7,zuverlässig,قابل اعتماد؛ مطمئن,audio/fa/b0aba6114d15098e8c.mp3
b1p-0475,B1 Plus 7 Units,B1 Plus Unit 7,Zuverlässigkeit (Pl.?),قابل اعتماد بودن؛ اطمینان‌پذیری,audio/fa/d58f86519634f9cb4d.mp3
a1irr-0001,A1 Irregular Verbs,A1 Irregular Verbs,abbiegen,پیچیدن / به طرفی پیچیدن,audio/fa/12fa221b74dba1e61c.mp3
a1irr-0002,A1 Irregular Verbs,A1 Irregular Verbs,abfahren,حرکت کردن / راه افتادن با وسیله,audio/fa/239a3b67785b64ddff.mp3
a1irr-0003,A1 Irregular Verbs,A1 Irregular Verbs,abgeben,تحویل دادن / سپردن,audio/fa/390d65b3faa5229d9b.mp3
a1irr-0004,A1 Irregular Verbs,A1 Irregular Verbs,anerkennen,به رسمیت شناختن / قبول کردن,audio/fa/4e18f934c5ccc4d230.mp3
a1irr-0005,A1 Irregular Verbs,A1 Irregular Verbs,anfangen,شروع کردن,audio/fa/a1d0a1b1229db5d9ef.mp3
a1irr-0006,A1 Irregular Verbs,A1 Irregular Verbs,anhalten,توقف کردن / نگه داشتن,audio/fa/3e5f5051294a1cacd7.mp3
a1irr-0007,A1 Irregular Verbs,A1 Irregular Verbs,ankommen,رسیدن,audio/fa/573f1d820ea7de6abb.mp3
a1irr-0008,A1 Irregular Verbs,A1 Irregular Verbs,annehmen,قبول کردن / پذیرفتن,audio/fa/d2500806d404f42aec.mp3
a1irr-0009,A1 Irregular Verbs,A1 Irregular Verbs,anrufen,تلفن کردن / زنگ زدن,audio/fa/429cad6c554c9acfd4.mp3
a1irr-0010,A1 Irregular Verbs,A1 Irregular Verbs,anziehen,پوشیدن,audio/fa/d8b676c190ef1bbed4.mp3
a1irr-0011,A1 Irregular Verbs,A1 Irregular Verbs,aufstehen,بلند شدن / برخاستن,audio/fa/81dd94165915f439b2.mp3
a1irr-0012,A1 Irregular Verbs,A1 Irregular Verbs,ausfallen,لغو شدن / برگزار نشدن,audio/fa/c39d2befec3e56a185.mp3
a1irr-0013,A1 Irregular Verbs,A1 Irregular Verbs,ausgehen,بیرون رفتن,audio/fa/3feb8e586b0e9e878c.mp3
a1irr-0014,A1 Irregular Verbs,A1 Irregular Verbs,aussehen,به نظر رسیدن / ظاهر داشتن,audio/fa/73446494d5b8043688.mp3
a1irr-0015,A1 Irregular Verbs,A1 Irregular Verbs,beginnen,آغاز کردن / شروع شدن,audio/fa/8d949105a75abd8e84.mp3
a1irr-0016,A1 Irregular Verbs,A1 Irregular Verbs,bekommen,دریافت کردن / گرفتن,audio/fa/2b65e95d70fb967f1f.mp3
a1irr-0017,A1 Irregular Verbs,A1 Irregular Verbs,beraten,مشوره دادن,audio/fa/dadbdb223942ff17aa.mp3
a1irr-0018,A1 Irregular Verbs,A1 Irregular Verbs,bleiben,ماندن,audio/fa/41c734118a001d107b.mp3
a1irr-0019,A1 Irregular Verbs,A1 Irregular Verbs,bringen,آوردن,audio/fa/e4c2bf7d5125d9c86d.mp3
a1irr-0020,A1 Irregular Verbs,A1 Irregular Verbs,einladen,دعوت کردن,audio/fa/5f8f82ead797294f87.mp3
a1irr-0021,A1 Irregular Verbs,A1 Irregular Verbs,einschlafen,به خواب رفتن,audio/fa/aec1399091a6cfa964.mp3
a1irr-0022,A1 Irregular Verbs,A1 Irregular Verbs,eintragen,درج کردن / ثبت کردن,audio/fa/04c9bc84ceed68a0b0.mp3
a1irr-0023,A1 Irregular Verbs,A1 Irregular Verbs,essen,خوردن,audio/fa/f721436611a4dfa2a2.mp3
a1irr-0024,A1 Irregular Verbs,A1 Irregular Verbs,fahren,رفتن با وسیله / رانندگی کردن,audio/fa/428de9b26bdd86a319.mp3
a1irr-0025,A1 Irregular Verbs,A1 Irregular Verbs,fernsehen,تلویزیون تماشا کردن,audio/fa/1a250430e3a6b21f96.mp3
a1irr-0026,A1 Irregular Verbs,A1 Irregular Verbs,finden,پیدا کردن,audio/fa/87fc2e16f5ef99a3f6.mp3
a1irr-0027,A1 Irregular Verbs,A1 Irregular Verbs,fliegen,پرواز کردن,audio/fa/6a2cd0accaa945464b.mp3
a1irr-0028,A1 Irregular Verbs,A1 Irregular Verbs,geben,دادن,audio/fa/151e886006ec14aa86.mp3
a1irr-0029,A1 Irregular Verbs,A1 Irregular Verbs,gefallen,خوش آمدن / مورد پسند بودن,audio/fa/38b77f53196aa30713.mp3
a1irr-0030,A1 Irregular Verbs,A1 Irregular Verbs,gehen,رفتن,audio/fa/6f637ef21f0a8db1f2.mp3
a1irr-0031,A1 Irregular Verbs,A1 Irregular Verbs,gießen,آب دادن / ریختن,audio/fa/41ded122a8d79fdf24.mp3
a1irr-0032,A1 Irregular Verbs,A1 Irregular Verbs,haben,داشتن,audio/fa/b2bf78609ef54cd3d7.mp3
a1irr-0033,A1 Irregular Verbs,A1 Irregular Verbs,heißen,نام داشتن / نامیده شدن,audio/fa/b5aef621bb13c2bd39.mp3
a1irr-0034,A1 Irregular Verbs,A1 Irregular Verbs,helfen,کمک کردن,audio/fa/559ca8371cd57714c9.mp3
a1irr-0035,A1 Irregular Verbs,A1 Irregular Verbs,herunterladen,دانلود کردن,audio/fa/f8c3d35fc5fa0ab5d5.mp3
a1irr-0036,A1 Irregular Verbs,A1 Irregular Verbs,kennen,شناختن,audio/fa/9a95f38e192e8cf58c.mp3
a1irr-0037,A1 Irregular Verbs,A1 Irregular Verbs,kommen,آمدن,audio/fa/68957468d74f0db76c.mp3
a1irr-0038,A1 Irregular Verbs,A1 Irregular Verbs,laufen,دویدن / راه رفتن,audio/fa/7657ca702ac8a3dce6.mp3
a1irr-0039,A1 Irregular Verbs,A1 Irregular Verbs,leidtun,متأسف بودن / باعث تأسف شدن,audio/fa/51dcf49bd9ee4e3095.mp3
a1irr-0040,A1 Irregular Verbs,A1 Irregular Verbs,lesen,خواندن,audio/fa/4089ce2525f9c5499c.mp3
a1irr-0041,A1 Irregular Verbs,A1 Irregular Verbs,liegen,دراز کشیدن / قرار داشتن,audio/fa/7f019e625a1d88cd06.mp3
a1irr-0042,A1 Irregular Verbs,A1 Irregular Verbs,losfahren,حرکت کردن / راه افتادن,audio/fa/efc60ce4f69367f5bd.mp3
a1irr-0043,A1 Irregular Verbs,A1 Irregular Verbs,messen,اندازه گرفتن,audio/fa/0aa65fe03a3e67322c.mp3
a1irr-0044,A1 Irregular Verbs,A1 Irregular Verbs,mitbringen,همراه آوردن,audio/fa/286784e2e9c46e3c32.mp3
a1irr-0045,A1 Irregular Verbs,A1 Irregular Verbs,mitkommen,همراه آمدن,audio/fa/a6354f03057f919b75.mp3
a1irr-0046,A1 Irregular Verbs,A1 Irregular Verbs,mitnehmen,همراه بردن,audio/fa/089b699a3dd64e129e.mp3
a1irr-0047,A1 Irregular Verbs,A1 Irregular Verbs,mögen,دوست داشتن,audio/fa/f20e67f42c516fbd9d.mp3
a1irr-0048,A1 Irregular Verbs,A1 Irregular Verbs,nachsehen,بررسی کردن / نگاه کردن,audio/fa/0715c27f8252d00829.mp3
a1irr-0049,A1 Irregular Verbs,A1 Irregular Verbs,nehmen,گرفتن / برداشتن,audio/fa/d4df945f7b116da729.mp3
a1irr-0050,A1 Irregular Verbs,A1 Irregular Verbs,nennen,نامیدن,audio/fa/f7aa1372916430a583.mp3
a1irr-0051,A1 Irregular Verbs,A1 Irregular Verbs,reinkommen,داخل آمدن,audio/fa/c9cea0aca84a5a4494.mp3
a1irr-0052,A1 Irregular Verbs,A1 Irregular Verbs,riechen,بو کردن / بو دادن,audio/fa/809fa66a655d34f47c.mp3
a1irr-0053,A1 Irregular Verbs,A1 Irregular Verbs,scheinen,تابیدن / به نظر رسیدن,audio/fa/c2d196500ae77bf71f.mp3
a1irr-0054,A1 Irregular Verbs,A1 Irregular Verbs,schlafen,خوابیدن,audio/fa/4ffd987e1084bec7a7.mp3
a1irr-0055,A1 Irregular Verbs,A1 Irregular Verbs,schreiben,نوشتن,audio/fa/1043ee15aaa1ede6e2.mp3
a1irr-0056,A1 Irregular Verbs,A1 Irregular Verbs,schwimmen,شنا کردن,audio/fa/033a805c47a8074b66.mp3
a1irr-0057,A1 Irregular Verbs,A1 Irregular Verbs,sehen,دیدن,audio/fa/f1c859aec9c06ef17d.mp3
a1irr-0058,A1 Irregular Verbs,A1 Irregular Verbs,sein,بودن,audio/fa/fcb51f9e57ef76f390.mp3
a1irr-0059,A1 Irregular Verbs,A1 Irregular Verbs,sitzen,نشستن / نشسته بودن,audio/fa/89bc1c3a25ff5c791e.mp3
a1irr-0060,A1 Irregular Verbs,A1 Irregular Verbs,sprechen,صحبت کردن,audio/fa/fbf381ceb30fd40fba.mp3
a1irr-0061,A1 Irregular Verbs,A1 Irregular Verbs,stattfinden,برگزار شدن,audio/fa/693530555862d0c62d.mp3
a1irr-0062,A1 Irregular Verbs,A1 Irregular Verbs,stehen,ایستادن / قرار داشتن,audio/fa/03ac3163c027213c64.mp3
a1irr-0063,A1 Irregular Verbs,A1 Irregular Verbs,streiten,دعوا کردن / بحث کردن,audio/fa/bca2077f7d99e087ac.mp3
a1irr-0064,A1 Irregular Verbs,A1 Irregular Verbs,tragen,حمل کردن / پوشیدن,audio/fa/b135e7cbb16f1908c7.mp3
a1irr-0065,A1 Irregular Verbs,A1 Irregular Verbs,treffen,ملاقات کردن / دیدار کردن,audio/fa/ae3e7e8875e5c75759.mp3
a1irr-0066,A1 Irregular Verbs,A1 Irregular Verbs,trinken,نوشیدن,audio/fa/87c3282b694997b36b.mp3
a1irr-0067,A1 Irregular Verbs,A1 Irregular Verbs,überweisen,حواله کردن / انتقال پول دادن,audio/fa/69f4b026284ca553d7.mp3
a1irr-0068,A1 Irregular Verbs,A1 Irregular Verbs,umsteigen,عوض کردن وسیله نقلیه,audio/fa/059ca2b94b6e82ec43.mp3
a1irr-0069,A1 Irregular Verbs,A1 Irregular Verbs,umziehen,نقل مکان کردن,audio/fa/20211b101aa2141511.mp3
a1irr-0070,A1 Irregular Verbs,A1 Irregular Verbs,unterschreiben,امضا کردن,audio/fa/b43770749ab440d698.mp3
a1irr-0071,A1 Irregular Verbs,A1 Irregular Verbs,vergessen,فراموش کردن,audio/fa/5a1d1ad92bf5cf5749.mp3
a1irr-0072,A1 Irregular Verbs,A1 Irregular Verbs,verstehen,فهمیدن / درک کردن,audio/fa/2a6d706781dfb382d1.mp3
a1irr-0073,A1 Irregular Verbs,A1 Irregular Verbs,wegfahren,دور شدن با وسیله / حرکت کردن,audio/fa/c100dd6e9c353ed4f4.mp3
a1irr-0074,A1 Irregular Verbs,A1 Irregular Verbs,wehtun,درد کردن / آسیب رساندن,audio/fa/1992235d2877004433.mp3
a1irr-0075,A1 Irregular Verbs,A1 Irregular Verbs,wissen,دانستن,audio/fa/0f1b7c1bd54fb522d4.mp3
a1irr-0076,A1 Irregular Verbs,A1 Irregular Verbs,zurückkommen,برگشتن / بازگشتن,audio/fa/cd4aeaab08138ed984.mp3
a1-0001,A1,A1 Unit 1 — General,wie,چگونه,audio/fa/9b940cb1be9f8fb405.mp3
a1-0002,A1,A1 Unit 1 — General,heißen,نام داشتن,audio/fa/cdb2861010fd56dd2c.mp3
a1-0003,A1,A1 Unit 1 — General,Wie heißen Sie?,نام شما چیست؟,audio/fa/70dbe61a24a3b3c788.mp3
a1-0004,A1,A1 Unit 1 — General,Guten Tag.,روز بخیر,audio/fa/8bddd5d6329fb21f13.mp3
a1-0005,A1,A1 Unit 1 — General,und,و,audio/fa/5f71611363911ad9b6.mp3
a1-0006,A1,A1 Unit 1 — General,woher,از کجا,audio/fa/22b20d16b91c62afc1.mp3
a1-0007,A1,A1 Unit 1 — General,kommen,آمدن,audio/fa/fe7159af47616e832c.mp3
a1-0008,A1,A1 Unit 1 — General,Woher kommen Sie?,شما از کجا هستید؟,audio/fa/947d707ffac1ffbdb1.mp3
a1-0009,A1,A1 Unit 1 — General,Ich komme aus ...,من از ... می‌آیم,audio/fa/c58e2f74af5f85de4b.mp3
a1-0010,A1,A1 Unit 1 — General,der Familienname,تخلص؛ نام خانوادگی,audio/fa/00c800cd51c6f6c644.mp3
a1-0011,A1,A1 Unit 1 — General,der Vorname,نام,audio/fa/228ac81048beb5cae5.mp3
a1-0012,A1,A1 Unit 1 — General,das Land,کشور,audio/fa/a2d40a19abbe91ed7e.mp3
a1-0013,A1,A1 Unit 1 — A Guten Tag,Guten Morgen.,صبح بخیر,audio/fa/417bb8452aa56585f6.mp3
a1-0014,A1,A1 Unit 1 — A Guten Tag,der Name,نام,audio/fa/1602c443389c3da9e1.mp3
a1-0015,A1,A1 Unit 1 — A Guten Tag,Mein Name ist ...,نام من ... است,audio/fa/0f3001ce0e65488a96.mp3
a1-0016,A1,A1 Unit 1 — A Guten Tag,neu,جدید,audio/fa/497ef1e7b94435f1be.mp3
a1-0017,A1,A1 Unit 1 — A Guten Tag,das Haus,خانه؛ ساختمان,audio/fa/da5ba911419189d10a.mp3
a1-0018,A1,A1 Unit 1 — A Guten Tag,Ich bin neu hier im Haus.,من در این ساختمان تازه هستم,audio/fa/6a2314abaaeea23c20.mp3
a1-0019,A1,A1 Unit 1 — A Guten Tag,"Entschuldigung, ...",ببخشید، ...,audio/fa/3026f380d7aad30545.mp3
a1-0020,A1,A1 Unit 1 — A Guten Tag,wohnen,زندگی کردن,audio/fa/d8f58026b353f14493.mp3
a1-0021,A1,A1 Unit 1 — A Guten Tag,schon lang(e),از مدت‌ها پیش,audio/fa/265411e3439993e003.mp3
a1-0022,A1,A1 Unit 1 — A Guten Tag,hier,اینجا,audio/fa/acf4ddc81b7c4233b5.mp3
a1-0023,A1,A1 Unit 1 — A Guten Tag,Das ist ...,این ... است,audio/fa/05324de7886a1dd250.mp3
a1-0024,A1,A1 Unit 1 — A Guten Tag,Hallo,سلام,audio/fa/f44a295a8963eb5a11.mp3
a1-0025,A1,A1 Unit 1 — A Guten Tag,wer,چه کسی,audio/fa/7c61d9354450e487e7.mp3
a1-0026,A1,A1 Unit 1 — A Guten Tag,Wer ist das?,این کیست؟,audio/fa/5a03a94ab412241043.mp3
a1-0027,A1,A1 Unit 1 — B Buchstaben,Wie bitte?,ببخشید؟,audio/fa/af06c8a7e3422d6f5d.mp3
a1-0028,A1,A1 Unit 1 — B Buchstaben,schreiben,نوشتن,audio/fa/65283fa7d85fdd7b26.mp3
a1-0029,A1,A1 Unit 1 — B Buchstaben,Wie schreibt man das?,این را چگونه می‌نویسند؟,audio/fa/6e12b181bf291c1ea7.mp3
a1-0030,A1,A1 Unit 1 — B Buchstaben,buchstabieren,هجی کردن,audio/fa/8d18f14c3162385d3e.mp3
a1-0031,A1,A1 Unit 1 — C Formell und informell,Frau ...,خانم ...,audio/fa/731c6d3520dd6c9866.mp3
a1-0032,A1,A1 Unit 1 — C Formell und informell,Herr ...,آقای ...,audio/fa/9a80bb169f107c008a.mp3
a1-0033,A1,A1 Unit 1 — C Formell und informell,Wie geht es Ihnen?,حال شما چطور است؟,audio/fa/7da98273c02a684ae0.mp3
a1-0034,A1,A1 Unit 1 — C Formell und informell,danke,تشکر,audio/fa/bf497bae8990004ffc.mp3
a1-0035,A1,A1 Unit 1 — C Formell und informell,gut,خوب,audio/fa/f5fed7638783abf3b8.mp3
a1-0036,A1,A1 Unit 1 — C Formell und informell,auch,همچنان,audio/fa/6f0bfe967970f83513.mp3
